enzyme,sample_row,plate_well,well_number,treatment,time_min,corrected_absorbance
BChE,D,D:7,7,neroli,11.984,0.32999999999999985
BChE,D,D:7,7,neroli,12.984,0.34999999999999987
BChE,D,D:7,7,neroli,13.985,0.3699999999999999
BChE,D,D:7,7,neroli,14.985,0.3899999999999999
BChE,D,D:7,7,neroli,15.986,0.4099999999999999
BChE,D,D:7,7,neroli,16.986,0.42999999999999994
BChE,D,D:7,7,neroli,17.986,0.45999999999999996
BChE,D,D:7,7,neroli,18.987,0.48
BChE,D,D:8,8,neroli,0.0,0.04999999999999982
BChE,D,D:8,8,neroli,0.981,0.07999999999999985
BChE,D,D:8,8,neroli,1.982,0.09999999999999987
BChE,D,D:8,8,neroli,2.981,0.11999999999999988
BChE,D,D:8,8,neroli,3.982,0.1399999999999999
BChE,D,D:8,8,neroli,4.981,0.15999999999999992
BChE,D,D:8,8,neroli,5.982,0.17999999999999994
BChE,D,D:8,8,neroli,6.982,0.19999999999999996
BChE,D,D:8,8,neroli,7.982,0.22999999999999998
BChE,D,D:8,8,neroli,8.982,0.25
BChE,D,D:8,8,neroli,9.982,0.26
BChE,D,D:8,8,neroli,10.984,0.28
BChE,D,D:8,8,neroli,11.984,0.31000000000000005
BChE,D,D:8,8,neroli,12.984,0.32999999999999985
BChE,D,D:8,8,neroli,13.985,0.3599999999999999
BChE,D,D:8,8,neroli,14.985,0.3899999999999999
BChE,D,D:8,8,neroli,15.986,0.4099999999999999
BChE,D,D:8,8,neroli,16.986,0.42999999999999994
BChE,D,D:8,8,neroli,17.986,0.45999999999999996
BChE,D,D:8,8,neroli,18.987,0.49
BChE,D,D:9,9,neroli,0.0,0.08999999999999986
BChE,D,D:9,9,neroli,0.981,0.10999999999999988
BChE,D,D:9,9,neroli,1.982,0.1299999999999999
BChE,D,D:9,9,neroli,2.981,0.1499999999999999
BChE,D,D:9,9,neroli,3.982,0.17999999999999994
BChE,D,D:9,9,neroli,4.981,0.18999999999999995
BChE,D,D:9,9,neroli,5.982,0.20999999999999996
BChE,D,D:9,9,neroli,6.982,0.22999999999999998
BChE,D,D:9,9,neroli,7.982,0.25
BChE,D,D:9,9,neroli,8.982,0.27
BChE,D,D:9,9,neroli,9.982,0.29000000000000004
BChE,D,D:9,9,neroli,10.984,0.31000000000000005
BChE,D,D:9,9,neroli,11.984,0.32999999999999985
BChE,D,D:9,9,neroli,12.984,0.34999999999999987
BChE,D,D:9,9,neroli,13.985,0.3699999999999999
BChE,D,D:9,9,neroli,14.985,0.3899999999999999
BChE,D,D:9,9,neroli,15.986,0.4099999999999999
BChE,D,D:9,9,neroli,16.986,0.42999999999999994
BChE,D,D:9,9,neroli,17.986,0.45999999999999996
BChE,D,D:9,9,neroli,18.987,0.48
BChE,D,D:10,10,neroli,0.0,0.07999999999999985
BChE,D,D:10,10,neroli,0.981,0.10999999999999988
BChE,D,D:10,10,neroli,1.982,0.11999999999999988
BChE,D,D:10,10,neroli,2.981,0.1299999999999999
BChE,D,D:10,10,neroli,3.982,0.15999999999999992
BChE,D,D:10,10,neroli,4.981,0.17999999999999994
BChE,D,D:10,10,neroli,5.982,0.19999999999999996
BChE,D,D:10,10,neroli,6.982,0.20999999999999996
BChE,D,D:10,10,neroli,7.982,0.24
BChE,D,D:10,10,neroli,8.982,0.25
BChE,D,D:10,10,neroli,9.982,0.27
BChE,D,D:10,10,neroli,10.984,0.29000000000000004
BChE,D,D:10,10,neroli,11.984,0.31000000000000005
BChE,D,D:10,10,neroli,12.984,0.31999999999999984
BChE,D,D:10,10,neroli,13.985,0.34999999999999987
BChE,D,D:10,10,neroli,14.985,0.3699999999999999
BChE,D,D:10,10,neroli,15.986,0.3899999999999999
BChE,D,D:10,10,neroli,16.986,0.4099999999999999
BChE,D,D:10,10,neroli,17.986,0.43999999999999995
BChE,D,D:10,10,neroli,18.987,0.45999999999999996
BChE,D,D:11,11,neroli,0.0,0.06999999999999984
BChE,D,D:11,11,neroli,0.981,0.09999999999999987
BChE,D,D:11,11,neroli,1.982,0.10999999999999988
BChE,D,D:11,11,neroli,2.981,0.1299999999999999
BChE,D,D:11,11,neroli,3.982,0.1499999999999999
BChE,D,D:11,11,neroli,4.981,0.17999999999999994
BChE,D,D:11,11,neroli,5.982,0.19999999999999996
BChE,D,D:11,11,neroli,6.982,0.21999999999999997
BChE,D,D:11,11,neroli,7.982,0.25
BChE,D,D:11,11,neroli,8.982,0.27
BChE,D,D:11,11,neroli,9.982,0.29000000000000004
BChE,D,D:11,11,neroli,10.984,0.31999999999999984
BChE,D,D:11,11,neroli,11.984,0.33999999999999986
BChE,D,D:11,11,neroli,12.984,0.3599999999999999
BChE,D,D:11,11,neroli,13.985,0.3899999999999999
BChE,D,D:11,11,neroli,14.985,0.41999999999999993
BChE,D,D:11,11,neroli,15.986,0.43999999999999995
BChE,D,D:11,11,neroli,16.986,0.45999999999999996
BChE,D,D:11,11,neroli,17.986,0.49
BChE,D,D:11,11,neroli,18.987,0.5
BChE,D,D:12,12,neroli,0.0,0.04999999999999982
BChE,D,D:12,12,neroli,0.981,0.040000000000000036
BChE,D,D:12,12,neroli,1.982,0.040000000000000036
BChE,D,D:12,12,neroli,2.981,0.040000000000000036
BChE,D,D:12,12,neroli,3.982,0.06999999999999984
BChE,D,D:12,12,neroli,4.981,0.07999999999999985
BChE,D,D:12,12,neroli,5.982,0.09999999999999987
BChE,D,D:12,12,neroli,6.982,0.11999999999999988
BChE,D,D:12,12,neroli,7.982,0.1399999999999999
BChE,D,D:12,12,neroli,8.982,0.16999999999999993
BChE,D,D:12,12,neroli,9.982,0.18999999999999995
BChE,D,D:12,12,neroli,10.984,0.21999999999999997
BChE,D,D:12,12,neroli,11.984,0.24
BChE,D,D:12,12,neroli,12.984,0.27
BChE,D,D:12,12,neroli,13.985,0.29000000000000004
BChE,D,D:12,12,neroli,14.985,0.32000000000000006
BChE,D,D:12,12,neroli,15.986,0.33999999999999986
BChE,D,D:12,12,neroli,16.986,0.34999999999999987
BChE,D,D:12,12,neroli,17.986,0.3799999999999999
BChE,D,D:12,12,neroli,18.987,0.3999999999999999
BChE,E,E:2,2,mandarin,0.0,-0.020000000000000018
BChE,E,E:2,2,mandarin,0.981,0.0
BChE,E,E:2,2,mandarin,1.982,0.010000000000000009
BChE,E,E:2,2,mandarin,2.981,0.0
BChE,E,E:2,2,mandarin,3.982,0.010000000000000009
BChE,E,E:2,2,mandarin,4.981,0.010000000000000009
BChE,E,E:2,2,mandarin,5.982,0.010000000000000009
BChE,E,E:2,2,mandarin,6.982,0.020000000000000018
BChE,E,E:2,2,mandarin,7.982,0.030000000000000027
BChE,E,E:2,2,mandarin,8.982,0.040000000000000036
BChE,E,E:2,2,mandarin,9.982,0.040000000000000036
BChE,E,E:2,2,mandarin,10.984,0.040000000000000036
BChE,E,E:2,2,mandarin,11.984,0.050000000000000044
BChE,E,E:2,2,mandarin,12.984,0.06000000000000005
BChE,E,E:2,2,mandarin,13.985,0.06000000000000005
BChE,E,E:2,2,mandarin,14.985,0.06000000000000005
BChE,E,E:2,2,mandarin,15.986,0.07999999999999985
BChE,E,E:2,2,mandarin,16.986,0.08999999999999986
BChE,E,E:2,2,mandarin,17.986,0.09999999999999987
BChE,E,E:2,2,mandarin,18.987,0.09999999999999987
BChE,E,E:3,3,mandarin,0.0,0.72
BChE,E,E:3,3,mandarin,0.981,0.74
BChE,E,E:3,3,mandarin,1.982,0.75
BChE,E,E:3,3,mandarin,2.981,0.76
BChE,E,E:3,3,mandarin,3.982,0.77
BChE,E,E:3,3,mandarin,4.981,0.77
BChE,E,E:3,3,mandarin,5.982,0.78
BChE,E,E:3,3,mandarin,6.982,0.79
BChE,E,E:3,3,mandarin,7.982,0.8
BChE,E,E:3,3,mandarin,8.982,0.81
BChE,E,E:3,3,mandarin,9.982,0.81
BChE,E,E:3,3,mandarin,10.984,0.8199999999999998
BChE,E,E:3,3,mandarin,11.984,0.8299999999999998
BChE,E,E:3,3,mandarin,12.984,0.8499999999999999
BChE,E,E:3,3,mandarin,13.985,0.8499999999999999
BChE,E,E:3,3,mandarin,14.985,0.8499999999999999
BChE,E,E:3,3,mandarin,15.986,0.8599999999999999
BChE,E,E:3,3,mandarin,16.986,0.8599999999999999
BChE,E,E:3,3,mandarin,17.986,0.8599999999999999
BChE,E,E:3,3,mandarin,18.987,0.8499999999999999
BChE,E,E:4,4,mandarin,0.0,-0.010000000000000009
BChE,E,E:4,4,mandarin,0.981,0.0
BChE,E,E:4,4,mandarin,1.982,0.010000000000000009
BChE,E,E:4,4,mandarin,2.981,0.010000000000000009
BChE,E,E:4,4,mandarin,3.982,0.010000000000000009
BChE,E,E:4,4,mandarin,4.981,0.020000000000000018
BChE,E,E:4,4,mandarin,5.982,0.020000000000000018
BChE,E,E:4,4,mandarin,6.982,0.030000000000000027
BChE,E,E:4,4,mandarin,7.982,0.040000000000000036
BChE,E,E:4,4,mandarin,8.982,0.040000000000000036
BChE,E,E:4,4,mandarin,9.982,0.050000000000000044
BChE,E,E:4,4,mandarin,10.984,0.06000000000000005
BChE,E,E:4,4,mandarin,11.984,0.06000000000000005
BChE,E,E:4,4,mandarin,12.984,0.07999999999999985
BChE,E,E:4,4,mandarin,13.985,0.07999999999999985
BChE,E,E:4,4,mandarin,14.985,0.07999999999999985
BChE,E,E:4,4,mandarin,15.986,0.09999999999999987
BChE,E,E:4,4,mandarin,16.986,0.10999999999999988
BChE,E,E:4,4,mandarin,17.986,0.10999999999999988
BChE,E,E:4,4,mandarin,18.987,0.11999999999999988
BChE,E,E:5,5,mandarin,0.0,0.08999999999999986
BChE,E,E:5,5,mandarin,0.981,0.09999999999999987
BChE,E,E:5,5,mandarin,1.982,0.10999999999999988
BChE,E,E:5,5,mandarin,2.981,0.10999999999999988
BChE,E,E:5,5,mandarin,3.982,0.11999999999999988
BChE,E,E:5,5,mandarin,4.981,0.1399999999999999
BChE,E,E:5,5,mandarin,5.982,0.1299999999999999
BChE,E,E:5,5,mandarin,6.982,0.1399999999999999
BChE,E,E:5,5,mandarin,7.982,0.1499999999999999
BChE,E,E:5,5,mandarin,8.982,0.15999999999999992
BChE,E,E:5,5,mandarin,9.982,0.15999999999999992
BChE,E,E:5,5,mandarin,10.984,0.16999999999999993
BChE,E,E:5,5,mandarin,11.984,0.16999999999999993
BChE,E,E:5,5,mandarin,12.984,0.19999999999999996
BChE,E,E:5,5,mandarin,13.985,0.18999999999999995
BChE,E,E:5,5,mandarin,14.985,0.19999999999999996
BChE,E,E:5,5,mandarin,15.986,0.20999999999999996
BChE,E,E:5,5,mandarin,16.986,0.21999999999999997
BChE,E,E:5,5,mandarin,17.986,0.22999999999999998
BChE,E,E:5,5,mandarin,18.987,0.22999999999999998
BChE,E,E:6,6,mandarin,0.0,0.10999999999999988
BChE,E,E:6,6,mandarin,0.981,0.1299999999999999
BChE,E,E:6,6,mandarin,1.982,0.1399999999999999
BChE,E,E:6,6,mandarin,2.981,0.1399999999999999
BChE,E,E:6,6,mandarin,3.982,0.1499999999999999
BChE,E,E:6,6,mandarin,4.981,0.16999999999999993
BChE,E,E:6,6,mandarin,5.982,0.16999999999999993
BChE,E,E:6,6,mandarin,6.982,0.17999999999999994
BChE,E,E:6,6,mandarin,7.982,0.19999999999999996
BChE,E,E:6,6,mandarin,8.982,0.19999999999999996
BChE,E,E:6,6,mandarin,9.982,0.19999999999999996
BChE,E,E:6,6,mandarin,10.984,0.21999999999999997
BChE,E,E:6,6,mandarin,11.984,0.22999999999999998
BChE,E,E:6,6,mandarin,12.984,0.25
BChE,E,E:6,6,mandarin,13.985,0.25
BChE,E,E:6,6,mandarin,14.985,0.26
BChE,E,E:6,6,mandarin,15.986,0.28
BChE,E,E:6,6,mandarin,16.986,0.29000000000000004
BChE,E,E:6,6,mandarin,17.986,0.30000000000000004
BChE,E,E:6,6,mandarin,18.987,0.30000000000000004
BChE,E,E:7,7,mandarin,0.0,0.08999999999999986
BChE,E,E:7,7,mandarin,0.981,0.09999999999999987
BChE,E,E:7,7,mandarin,1.982,0.11999999999999988
BChE,E,E:7,7,mandarin,2.981,0.11999999999999988
BChE,E,E:7,7,mandarin,3.982,0.1299999999999999
BChE,E,E:7,7,mandarin,4.981,0.1399999999999999
BChE,E,E:7,7,mandarin,5.982,0.1499999999999999
BChE,E,E:7,7,mandarin,6.982,0.1499999999999999
BChE,E,E:7,7,mandarin,7.982,0.16999999999999993
BChE,E,E:7,7,mandarin,8.982,0.17999999999999994
BChE,E,E:7,7,mandarin,9.982,0.17999999999999994
BChE,E,E:7,7,mandarin,10.984,0.18999999999999995
BChE,E,E:7,7,mandarin,11.984,0.19999999999999996
BChE,E,E:7,7,mandarin,12.984,0.21999999999999997
BChE,E,E:7,7,mandarin,13.985,0.21999999999999997
BChE,E,E:7,7,mandarin,14.985,0.21999999999999997
BChE,E,E:7,7,mandarin,15.986,0.24
BChE,E,E:7,7,mandarin,16.986,0.25
BChE,E,E:7,7,mandarin,17.986,0.26
BChE,E,E:7,7,mandarin,18.987,0.27
BChE,E,E:8,8,mandarin,0.0,0.050000000000000044
BChE,E,E:8,8,mandarin,0.981,0.06000000000000005
BChE,E,E:8,8,mandarin,1.982,0.07000000000000006
BChE,E,E:8,8,mandarin,2.981,0.07000000000000006
BChE,E,E:8,8,mandarin,3.982,0.07000000000000006
BChE,E,E:8,8,mandarin,4.981,0.07999999999999985
BChE,E,E:8,8,mandarin,5.982,0.07999999999999985
BChE,E,E:8,8,mandarin,6.982,0.07999999999999985
BChE,E,E:8,8,mandarin,7.982,0.08999999999999986
BChE,E,E:8,8,mandarin,8.982,0.09999999999999987
BChE,E,E:8,8,mandarin,9.982,0.09999999999999987
BChE,E,E:8,8,mandarin,10.984,0.10999999999999988
BChE,E,E:8,8,mandarin,11.984,0.10999999999999988
BChE,E,E:8,8,mandarin,12.984,0.1299999999999999
BChE,E,E:8,8,mandarin,13.985,0.11999999999999988
BChE,E,E:8,8,mandarin,14.985,0.1299999999999999
BChE,E,E:8,8,mandarin,15.986,0.1399999999999999
BChE,E,E:8,8,mandarin,16.986,0.1499999999999999
BChE,E,E:8,8,mandarin,17.986,0.15999999999999992
BChE,E,E:8,8,mandarin,18.987,0.15999999999999992
BChE,E,E:9,9,mandarin,0.0,0.09999999999999987
BChE,E,E:9,9,mandarin,0.981,0.11999999999999988
BChE,E,E:9,9,mandarin,1.982,0.1299999999999999
BChE,E,E:9,9,mandarin,2.981,0.1299999999999999
BChE,E,E:9,9,mandarin,3.982,0.1399999999999999
BChE,E,E:9,9,mandarin,4.981,0.1499999999999999
BChE,E,E:9,9,mandarin,5.982,0.1499999999999999
BChE,E,E:9,9,mandarin,6.982,0.15999999999999992
BChE,E,E:9,9,mandarin,7.982,0.17999999999999994
BChE,E,E:9,9,mandarin,8.982,0.17999999999999994
BChE,E,E:9,9,mandarin,9.982,0.18999999999999995
BChE,E,E:9,9,mandarin,10.984,0.19999999999999996
BChE,E,E:9,9,mandarin,11.984,0.21999999999999997
BChE,E,E:9,9,mandarin,12.984,0.24
BChE,E,E:9,9,mandarin,13.985,0.24
BChE,E,E:9,9,mandarin,14.985,0.25
BChE,E,E:9,9,mandarin,15.986,0.27
BChE,E,E:9,9,mandarin,16.986,0.28
BChE,E,E:9,9,mandarin,17.986,0.29000000000000004
BChE,E,E:9,9,mandarin,18.987,0.30000000000000004
BChE,E,E:10,10,mandarin,0.0,0.1499999999999999
BChE,E,E:10,10,mandarin,0.981,0.17999999999999994
BChE,E,E:10,10,mandarin,1.982,0.18999999999999995
BChE,E,E:10,10,mandarin,2.981,0.18999999999999995
BChE,E,E:10,10,mandarin,3.982,0.20999999999999996
BChE,E,E:10,10,mandarin,4.981,0.21999999999999997
BChE,E,E:10,10,mandarin,5.982,0.20999999999999996
BChE,E,E:10,10,mandarin,6.982,0.21999999999999997
BChE,E,E:10,10,mandarin,7.982,0.24
BChE,E,E:10,10,mandarin,8.982,0.24
BChE,E,E:10,10,mandarin,9.982,0.25
BChE,E,E:10,10,mandarin,10.984,0.25
BChE,E,E:10,10,mandarin,11.984,0.26
BChE,E,E:10,10,mandarin,12.984,0.27
BChE,E,E:10,10,mandarin,13.985,0.27
BChE,E,E:10,10,mandarin,14.985,0.28
BChE,E,E:10,10,mandarin,15.986,0.30000000000000004
BChE,E,E:10,10,mandarin,16.986,0.31000000000000005
BChE,E,E:10,10,mandarin,17.986,0.32000000000000006
BChE,E,E:10,10,mandarin,18.987,0.32000000000000006
BChE,E,E:11,11,mandarin,0.0,0.06999999999999984
BChE,E,E:11,11,mandarin,0.981,0.08999999999999986
BChE,E,E:11,11,mandarin,1.982,0.09999999999999987
BChE,E,E:11,11,mandarin,2.981,0.09999999999999987
BChE,E,E:11,11,mandarin,3.982,0.09999999999999987
BChE,E,E:11,11,mandarin,4.981,0.10999999999999988
BChE,E,E:11,11,mandarin,5.982,0.09999999999999987
BChE,E,E:11,11,mandarin,6.982,0.11999999999999988
BChE,E,E:11,11,mandarin,7.982,0.1299999999999999
BChE,E,E:11,11,mandarin,8.982,0.1299999999999999
BChE,E,E:11,11,mandarin,9.982,0.1299999999999999
BChE,E,E:11,11,mandarin,10.984,0.1299999999999999
BChE,E,E:11,11,mandarin,11.984,0.1299999999999999
BChE,E,E:11,11,mandarin,12.984,0.1399999999999999
BChE,E,E:11,11,mandarin,13.985,0.1299999999999999
BChE,E,E:11,11,mandarin,14.985,0.1299999999999999
BChE,E,E:11,11,mandarin,15.986,0.1399999999999999
BChE,E,E:11,11,mandarin,16.986,0.1499999999999999
BChE,E,E:11,11,mandarin,17.986,0.1499999999999999
BChE,E,E:11,11,mandarin,18.987,0.15999999999999992
BChE,E,E:12,12,mandarin,0.0,-0.17400000000000004
BChE,E,E:12,12,mandarin,0.981,-0.22000000000000008
BChE,E,E:12,12,mandarin,1.982,-0.245
BChE,E,E:12,12,mandarin,2.981,-0.281
BChE,E,E:12,12,mandarin,3.982,-0.30900000000000005
BChE,E,E:12,12,mandarin,4.981,-0.30300000000000005
BChE,E,E:12,12,mandarin,5.982,-0.278
BChE,E,E:12,12,mandarin,6.982,-0.25
BChE,E,E:12,12,mandarin,7.982,-0.20100000000000007
BChE,E,E:12,12,mandarin,8.982,-0.14600000000000002
BChE,E,E:12,12,mandarin,9.982,-0.1190000000000001
BChE,E,E:12,12,mandarin,10.984,-0.07800000000000007
BChE,E,E:12,12,mandarin,11.984,-0.040000000000000036
BChE,E,E:12,12,mandarin,12.984,-0.010000000000000009
BChE,E,E:12,12,mandarin,13.985,0.0
BChE,E,E:12,12,mandarin,14.985,0.020000000000000018
BChE,E,E:12,12,mandarin,15.986,0.050000000000000044
BChE,E,E:12,12,mandarin,16.986,0.06000000000000005
BChE,E,E:12,12,mandarin,17.986,0.07000000000000006
BChE,E,E:12,12,mandarin,18.987,0.07000000000000006
BChE,F,F:2,2,lemon,0.0,0.020000000000000018
BChE,F,F:2,2,lemon,0.981,0.030000000000000027
BChE,F,F:2,2,lemon,1.982,0.06000000000000005
BChE,F,F:2,2,lemon,2.981,0.06999999999999984
BChE,F,F:2,2,lemon,3.982,0.07999999999999985
BChE,F,F:2,2,lemon,4.981,0.07999999999999985
BChE,F,F:2,2,lemon,5.982,0.08999999999999986
BChE,F,F:2,2,lemon,6.982,0.08999999999999986
BChE,F,F:2,2,lemon,7.982,0.09999999999999987
BChE,F,F:2,2,lemon,8.982,0.10999999999999988
BChE,F,F:2,2,lemon,9.982,0.11999999999999988
BChE,F,F:2,2,lemon,10.984,0.1299999999999999
BChE,F,F:2,2,lemon,11.984,0.1399999999999999
BChE,F,F:2,2,lemon,12.984,0.1399999999999999
BChE,F,F:2,2,lemon,13.985,0.15999999999999992
BChE,F,F:2,2,lemon,14.985,0.15999999999999992
BChE,F,F:2,2,lemon,15.986,0.16999999999999993
BChE,F,F:2,2,lemon,16.986,0.17999999999999994
BChE,F,F:2,2,lemon,17.986,0.17999999999999994
BChE,F,F:2,2,lemon,18.987,0.18999999999999995
BChE,F,F:3,3,lemon,0.0,0.8799999999999999
BChE,F,F:3,3,lemon,0.981,0.8699999999999999
BChE,F,F:3,3,lemon,1.982,0.8900000000000001
BChE,F,F:3,3,lemon,2.981,0.9099999999999999
BChE,F,F:3,3,lemon,3.982,0.9199999999999999
BChE,F,F:3,3,lemon,4.981,0.9299999999999997
BChE,F,F:3,3,lemon,5.982,0.9199999999999999
BChE,F,F:3,3,lemon,6.982,0.9199999999999999
BChE,F,F:3,3,lemon,7.982,0.9299999999999999
BChE,F,F:3,3,lemon,8.982,0.9399999999999997
BChE,F,F:3,3,lemon,9.982,0.95
BChE,F,F:3,3,lemon,10.984,0.95
BChE,F,F:3,3,lemon,11.984,0.9599999999999997
BChE,F,F:3,3,lemon,12.984,0.9599999999999997
BChE,F,F:3,3,lemon,13.985,0.9699999999999998
BChE,F,F:3,3,lemon,14.985,0.98
BChE,F,F:3,3,lemon,15.986,0.98
BChE,F,F:3,3,lemon,16.986,0.9899999999999998
BChE,F,F:3,3,lemon,17.986,1.0
BChE,F,F:3,3,lemon,18.987,0.9999999999999998
BChE,F,F:4,4,lemon,0.0,0.050000000000000044
BChE,F,F:4,4,lemon,0.981,0.040000000000000036
BChE,F,F:4,4,lemon,1.982,0.06000000000000005
BChE,F,F:4,4,lemon,2.981,0.07999999999999985
BChE,F,F:4,4,lemon,3.982,0.08999999999999986
BChE,F,F:4,4,lemon,4.981,0.10999999999999988
BChE,F,F:4,4,lemon,5.982,0.10999999999999988
BChE,F,F:4,4,lemon,6.982,0.09999999999999987
BChE,F,F:4,4,lemon,7.982,0.10999999999999988
BChE,F,F:4,4,lemon,8.982,0.11999999999999988
BChE,F,F:4,4,lemon,9.982,0.1299999999999999
BChE,F,F:4,4,lemon,10.984,0.1299999999999999
BChE,F,F:4,4,lemon,11.984,0.1399999999999999
BChE,F,F:4,4,lemon,12.984,0.1399999999999999
BChE,F,F:4,4,lemon,13.985,0.15999999999999992
BChE,F,F:4,4,lemon,14.985,0.1499999999999999
BChE,F,F:4,4,lemon,15.986,0.15999999999999992
BChE,F,F:4,4,lemon,16.986,0.15999999999999992
BChE,F,F:4,4,lemon,17.986,0.15999999999999992
BChE,F,F:4,4,lemon,18.987,0.16999999999999993
BChE,F,F:5,5,lemon,0.0,0.08000000000000007
BChE,F,F:5,5,lemon,0.981,0.07000000000000006
BChE,F,F:5,5,lemon,1.982,0.10000000000000009
BChE,F,F:5,5,lemon,2.981,0.11999999999999988
BChE,F,F:5,5,lemon,3.982,0.11999999999999988
BChE,F,F:5,5,lemon,4.981,0.1299999999999999
BChE,F,F:5,5,lemon,5.982,0.1399999999999999
BChE,F,F:5,5,lemon,6.982,0.1299999999999999
BChE,F,F:5,5,lemon,7.982,0.1399999999999999
BChE,F,F:5,5,lemon,8.982,0.1499999999999999
BChE,F,F:5,5,lemon,9.982,0.1499999999999999
BChE,F,F:5,5,lemon,10.984,0.15999999999999992
BChE,F,F:5,5,lemon,11.984,0.15999999999999992
BChE,F,F:5,5,lemon,12.984,0.16999999999999993
BChE,F,F:5,5,lemon,13.985,0.17999999999999994
BChE,F,F:5,5,lemon,14.985,0.17999999999999994
BChE,F,F:5,5,lemon,15.986,0.18999999999999995
BChE,F,F:5,5,lemon,16.986,0.19999999999999996
BChE,F,F:5,5,lemon,17.986,0.19999999999999996
BChE,F,F:5,5,lemon,18.987,0.20999999999999996
BChE,F,F:6,6,lemon,0.0,0.06000000000000005
BChE,F,F:6,6,lemon,0.981,0.06000000000000005
BChE,F,F:6,6,lemon,1.982,0.08000000000000007
BChE,F,F:6,6,lemon,2.981,0.09999999999999987
BChE,F,F:6,6,lemon,3.982,0.10999999999999988
BChE,F,F:6,6,lemon,4.981,0.10999999999999988
BChE,F,F:6,6,lemon,5.982,0.10999999999999988
BChE,F,F:6,6,lemon,6.982,0.10999999999999988
BChE,F,F:6,6,lemon,7.982,0.11999999999999988
BChE,F,F:6,6,lemon,8.982,0.11999999999999988
BChE,F,F:6,6,lemon,9.982,0.11999999999999988
BChE,F,F:6,6,lemon,10.984,0.11999999999999988
BChE,F,F:6,6,lemon,11.984,0.1299999999999999
BChE,F,F:6,6,lemon,12.984,0.1299999999999999
BChE,F,F:6,6,lemon,13.985,0.1399999999999999
BChE,F,F:6,6,lemon,14.985,0.1399999999999999
BChE,F,F:6,6,lemon,15.986,0.1399999999999999
BChE,F,F:6,6,lemon,16.986,0.1399999999999999
BChE,F,F:6,6,lemon,17.986,0.1399999999999999
BChE,F,F:6,6,lemon,18.987,0.1499999999999999
BChE,F,F:7,7,lemon,0.0,0.050000000000000044
BChE,F,F:7,7,lemon,0.981,0.050000000000000044
BChE,F,F:7,7,lemon,1.982,0.07000000000000006
BChE,F,F:7,7,lemon,2.981,0.08999999999999986
BChE,F,F:7,7,lemon,3.982,0.09999999999999987
BChE,F,F:7,7,lemon,4.981,0.10999999999999988
BChE,F,F:7,7,lemon,5.982,0.10999999999999988
BChE,F,F:7,7,lemon,6.982,0.10999999999999988
BChE,F,F:7,7,lemon,7.982,0.11999999999999988
BChE,F,F:7,7,lemon,8.982,0.11999999999999988
BChE,F,F:7,7,lemon,9.982,0.1299999999999999
BChE,F,F:7,7,lemon,10.984,0.11999999999999988
BChE,F,F:7,7,lemon,11.984,0.1299999999999999
BChE,F,F:7,7,lemon,12.984,0.1299999999999999
BChE,F,F:7,7,lemon,13.985,0.1299999999999999
BChE,F,F:7,7,lemon,14.985,0.1399999999999999
BChE,F,F:7,7,lemon,15.986,0.1399999999999999
BChE,F,F:7,7,lemon,16.986,0.1399999999999999
BChE,F,F:7,7,lemon,17.986,0.1399999999999999
BChE,F,F:7,7,lemon,18.987,0.1499999999999999
BChE,F,F:8,8,lemon,0.0,0.1100000000000001
BChE,F,F:8,8,lemon,0.981,0.10000000000000009
BChE,F,F:8,8,lemon,1.982,0.13000000000000012
BChE,F,F:8,8,lemon,2.981,0.1499999999999999
BChE,F,F:8,8,lemon,3.982,0.15999999999999992
BChE,F,F:8,8,lemon,4.981,0.15999999999999992
BChE,F,F:8,8,lemon,5.982,0.16999999999999993
BChE,F,F:8,8,lemon,6.982,0.16999999999999993
BChE,F,F:8,8,lemon,7.982,0.17999999999999994
BChE,F,F:8,8,lemon,8.982,0.18999999999999995
BChE,F,F:8,8,lemon,9.982,0.19999999999999996
BChE,F,F:8,8,lemon,10.984,0.20999999999999996
BChE,F,F:8,8,lemon,11.984,0.21999999999999997
BChE,F,F:8,8,lemon,12.984,0.21999999999999997
BChE,F,F:8,8,lemon,13.985,0.22999999999999998
BChE,F,F:8,8,lemon,14.985,0.24
BChE,F,F:8,8,lemon,15.986,0.24
BChE,F,F:8,8,lemon,16.986,0.25
BChE,F,F:8,8,lemon,17.986,0.25
BChE,F,F:8,8,lemon,18.987,0.26
BChE,F,F:9,9,lemon,0.0,0.10000000000000009
BChE,F,F:9,9,lemon,0.981,0.10000000000000009
BChE,F,F:9,9,lemon,1.982,0.1200000000000001
BChE,F,F:9,9,lemon,2.981,0.1399999999999999
BChE,F,F:9,9,lemon,3.982,0.1499999999999999
BChE,F,F:9,9,lemon,4.981,0.15999999999999992
BChE,F,F:9,9,lemon,5.982,0.15999999999999992
BChE,F,F:9,9,lemon,6.982,0.15999999999999992
BChE,F,F:9,9,lemon,7.982,0.17999999999999994
BChE,F,F:9,9,lemon,8.982,0.18999999999999995
BChE,F,F:9,9,lemon,9.982,0.18999999999999995
BChE,F,F:9,9,lemon,10.984,0.19999999999999996
BChE,F,F:9,9,lemon,11.984,0.20999999999999996
BChE,F,F:9,9,lemon,12.984,0.19999999999999996
BChE,F,F:9,9,lemon,13.985,0.19999999999999996
BChE,F,F:9,9,lemon,14.985,0.20999999999999996
